Month,Location,Country,Sales_Manager,Salesman,Customer,Cust_Type,Product,Sale,Cost,Profit
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,200 ml-24,"5,269","1,990","3,278"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"121,561","54,285","67,276"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Malik,Mohideen,Supermarkets,200 ml-24,"47,343","17,993","29,350"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,200 ml-24,"7,084","4,961","2,123"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,330 ml,"4,356","1,815","2,541"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,450 Lemon,"29,226","7,759","21,467"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,450 L-Mint,"13,235","6,089","7,147"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,1.5 L,"18,716","4,290","14,426"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,1L Reg-12,"293,768","133,419","160,349"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,Gallon,"10,364","3,080","7,284"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,1L Reg-12,"34,834","17,446","17,388"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Al-Ain SM,Supermarkets,200 ml-24,"4,288","1,162","3,127"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Al-Ain SM,Supermarkets,450 L-Mint,"4,192","1,262","2,930"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Al-Ain SM,Supermarkets,Lemon 500,"4,388","2,376","2,012"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,1L Reg-2,"69,206","22,530","46,676"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,200 ml-24,"139,776","67,808","71,968"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,330 ml,"275,784","132,050","143,735"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,450 L-Mint,"27,006","13,283","13,722"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,4L Gallon,"7,331","2,544","4,788"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,Lemon 500,"19,789","8,316","11,473"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,Peach 500,"16,560","6,336","10,224"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,New Era,Supermarkets,1L Reg-12,"101,271","44,645","56,627"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,New Era,Supermarkets,200 ml-24,"10,626","3,013","7,613"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Royal,Supermarkets,450 L-Mint,"4,037",743,"3,294"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,200 ml-24,"4,288","2,287","2,001"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"38,036","17,857","20,179"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,1L Reg-12,"13,276","8,580","4,696"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,200 ml-36,"4,701","3,341","1,359"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,330 ml,"14,318","3,341","10,976"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"20,532","6,534","13,998"
31-Mar-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,Lemon 500,"25,337","13,266","12,071"
31-Mar-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,1L Reg-2,"9,177","4,235","4,942"
31-Mar-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,200 ml-24,"17,204","5,832","11,372"
31-Mar-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,330 ml,"91,037","27,712","63,325"
31-Mar-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,450 Lemon,"47,142","24,658","22,483"
31-Mar-23,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,450 L-Mint,"9,005","2,153","6,851"
31-Mar-23,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,Lemon 500,"13,814","8,098","5,716"
31-Mar-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 Lemon,"12,536","7,017","5,520"
31-Mar-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 L-Mint,"4,541","1,411","3,130"
31-Mar-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Lemon 500,"5,168","2,772","2,396"
31-Mar-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner C-Top,"138,650","68,244","70,406"
31-Mar-23,"Banglore, India",India,Arvind,Faizul,Masco,Supermarkets,330 ml,"4,830","2,021","2,809"
31-Mar-23,"Banglore, India",India,Arvind,Faizul,Masco,Supermarkets,450 L-Mint,"4,463","1,931","2,533"
31-Mar-23,"Banglore, India",India,Arvind,Rizwan,Wow Pinoy,Supermarkets,450 Lemon,"8,849","2,487","6,362"
31-Mar-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,200 ml-24,"20,797","4,792","16,005"
31-Mar-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,330 ml,"19,579","9,941","9,638"
31-Mar-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"60,974","24,206","36,769"
31-Mar-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"30,774","15,576","15,198"
31-Mar-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,200 ml-24,"24,680","12,560","12,120"
31-Mar-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,330 ml,"10,712","2,723","7,990"
31-Mar-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,450 L-Mint,"4,153",631,"3,522"
31-Mar-23,"Chennai, India",India,Najeeb,Majid,Arabian,Hotels,Hot & Cold,"15,495","9,563","5,931"
31-Mar-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,1L Reg-2,"72,482","28,120","44,362"
31-Mar-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,200 ml-24,"26,198","15,948","10,250"
31-Mar-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,330 ml,"27,117","9,892","17,225"
31-Mar-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,450 L-Mint,"42,150","22,780","19,370"
31-Mar-23,"Delhi, India",India,Qaseem,Iqbal,Carrefour,Hypermarkets,Lemon 500,"14,559","8,910","5,649"
31-Mar-23,"Delhi, India",India,Qaseem,Iqbal,Madinath,Supermarkets,200 ml-24,"5,136","2,245","2,891"
31-Mar-23,"Delhi, India",India,Qaseem,Kurien,Al-Ahli,Supermarkets,330 ml,"5,589",743,"4,847"
31-Mar-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,1L Reg-12,"9,867","5,405","4,462"
31-Mar-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"30,235","15,258","14,977"
31-Mar-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,Lemon 500,"57,491","28,974","28,517"
31-Mar-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,1L Reg-2,"4,830","1,656","3,175"
31-Mar-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,330 ml,"137,370","55,135","82,236"
31-Mar-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,Lemon 500,"21,114","6,613","14,501"
31-Mar-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,1L Reg-12,"317,119","129,444","187,676"
31-Mar-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,200 ml-24,"13,618","8,446","5,172"
31-Mar-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"19,958","8,918","11,040"
31-Mar-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 L-Mint,"23,086","12,140","10,946"
31-Mar-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,Lemon 500,"7,935","5,280","2,655"
31-Mar-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,1L Reg-2,"4,669","2,233","2,436"
31-Mar-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,200 ml-24,"24,617","14,012","10,605"
31-Mar-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,330 ml,"104,388","50,078","54,311"
31-Mar-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,450 Lemon,"45,612","22,349","23,263"
31-Mar-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,450 L-Mint,"13,134","3,297","9,837"
31-Mar-23,"Delhi, India",India,Qaseem,Robbie,Carrefour,Hypermarkets,Lemon 500,"9,356","3,287","6,070"
31-Mar-23,"Delhi, India",India,Qaseem,Roman,Jyothis,Supermarkets,330 ml,"69,656","31,152","38,504"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Brenda,Ayoob,Groceries & Shops,450 L-Mint,"3,959","1,002","2,957"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,200 ml-24,"9,962","3,812","6,150"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,330 ml,"19,665","9,199","10,466"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 L-Mint,"45,698","16,706","28,992"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,Lemon 500,"35,563","17,134","18,429"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,200 ml-24,"8,539","4,574","3,965"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,330 ml,"34,974","17,243","17,732"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,450 L-Mint,"17,737","6,757","10,981"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,Lemon 500,"5,699","1,294","4,406"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 L-Mint,"7,685","4,477","3,208"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,Lemon 500,"7,728","3,432","4,296"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,450 L-Mint,"7,840","1,634","6,207"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,Lemon 500,"14,628","9,834","4,794"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,200 ml-24,"6,148","3,866","2,282"
31-Mar-23,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,450 L-Mint,"8,694","3,972","4,722"
31-Mar-23,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,1L Reg-12,"66,079","35,178","30,901"
31-Mar-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,200 ml-24,"50,347","23,849","26,498"
31-Mar-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,330 ml,"14,947","6,377","8,570"
31-Mar-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,450 L-Mint,"12,498","4,826","7,671"
31-Mar-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,Lemon 500,"7,935","3,432","4,503"
31-Mar-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,200 ml-24,"28,007","14,387","13,620"
31-Mar-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,330 ml,"175,070","65,134","109,937"
31-Mar-23,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,200 ml-24,"3,833","2,577","1,256"
31-Mar-23,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,330 ml,"162,262","67,559","94,703"
31-Mar-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,200 ml-24,"13,485","7,345","6,140"
31-Mar-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,450 L-Mint,"12,226","5,123","7,103"
31-Mar-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Al Hadeer,Supermarkets,450 L-Mint,"7,995","3,638","4,357"
31-Mar-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-24,"33,959","9,644","24,315"
31-Mar-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-36,"5,132",866,"4,266"
31-Mar-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,330 ml,"27,850","10,816","17,034"
31-Mar-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,450 L-Mint,"51,605","23,619","27,986"
31-Mar-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,Lemon 500,"15,525","5,874","9,651"
31-Mar-23,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,450 L-Mint,"9,905","5,220","4,685"
31-Mar-23,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,Lemon 500,"9,191","2,693","6,498"
31-Mar-23,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,450 L-Mint,"20,998","6,942","14,055"
31-Mar-23,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,Lemon 500,"15,111","7,260","7,851"
31-Mar-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,1L Reg-2,"37,054","16,686","20,368"
31-Mar-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,200 ml-24,"85,868","34,443","51,426"
31-Mar-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,330 ml,"70,958","29,469","41,489"
31-Mar-23,"Mumbai, India",India,Kapil,Naushad,Carrefour,Hypermarkets,450 Lemon,"8,896","3,750","5,146"
31-Mar-23,"Mumbai, India",India,Kapil,Rajesh,Fatima SM,Supermarkets,450 L-Mint,"4,751","3,074","1,677"
31-Mar-23,"Mumbai, India",India,Kapil,Rajesh,Fatima SM,Supermarkets,Lemon 500,"7,935","5,082","2,853"
31-Mar-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,200 ml-36,"5,175","2,516","2,659"
31-Mar-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,330 ml,"38,140","16,640","21,500"
31-Mar-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 Lemon,"4,153","2,413","1,740"
31-Mar-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 L-Mint,"25,383","10,841","14,543"
31-Mar-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,450 L-Mint,"116,709","49,651","67,058"
31-Mar-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,Lemon 500,"46,644","17,952","28,692"
31-Mar-23,"Muscat, Oman",Oman,Srini,Ashraf,Carrefour,Hypermarkets,200 ml-24,"18,874","6,679","12,195"
31-Mar-23,"Muscat, Oman",Oman,Srini,Ashraf,Carrefour,Hypermarkets,330 ml,"40,141","12,680","27,461"
31-Mar-23,"Muscat, Oman",Oman,Srini,Ashraf,Carrefour,Hypermarkets,450 Lemon,"8,616","4,566","4,050"
31-Mar-23,"Muscat, Oman",Oman,Srini,Ashraf,Carrefour,Hypermarkets,450 L-Mint,"13,856","6,905","6,951"
31-Mar-23,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,450 L-Mint,"5,589","2,985","2,604"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,330 ml,"9,574","6,270","3,304"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,450 L-Mint,"4,541","3,007","1,534"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,Lemon 500,"7,245","4,356","2,889"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,1L Reg-2,"18,394","9,471","8,923"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,200 ml-24,"66,741","30,601","36,141"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,330 ml,"62,212","22,663","39,549"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,450 Lemon,"13,235","4,492","8,743"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,4L Gallon,"37,519","17,016","20,503"
31-Mar-23,"Muscat, Oman",Oman,Srini,Prasad,Carrefour,Hypermarkets,Lemon 500,"15,111","9,504","5,607"
31-Mar-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 Lemon,"124,270","57,054","67,216"
31-Mar-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 L-Mint,"60,361","23,953","36,408"
31-Mar-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,4L Gallon,"7,834","5,363","2,472"
31-Mar-23,"Muscat, Oman",Oman,Srini,Satyan,Rio,Hotels,330 ml,"237,222","107,729","129,494"
31-Mar-23,"Pune, India",India,Rizwan,Rajeev,Chelsea 1,Hotels,Gallon,"4,589","2,965","1,624"
31-Mar-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,200 ml-24,"105,419","34,001","71,418"
31-Mar-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,330 ml,"19,061","9,983","9,079"
31-Mar-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,450 L-Mint,"20,571","9,281","11,289"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,200 ml-24,"15,762","7,913","7,849"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,330 ml,"49,180","19,388","29,792"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,450 L-Mint,"8,810","2,599","6,212"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,Lemon 500,"14,628","4,818","9,810"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Murali,Phoenix,Hotels,330 ml,"13,455","8,539","4,916"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,1L Reg-2,"22,842","11,642","11,199"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,200 ml-24,"99,568","37,256","62,312"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,330 ml,"101,154","42,686","58,469"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,450 Lemon,"26,082","12,585","13,497"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,450 L-Mint,"23,714","5,108","18,606"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,4L Gallon,"16,244","5,363","10,881"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Carrefour,Hypermarkets,Lemon 500,"15,173","9,187","5,986"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Emir Ctrg,Hotels,330 ml,"302,694","155,265","147,429"
31-Mar-23,"Sharjah, UAE",UAE,Azeez,Naeem,Oasis Apt,Hotels,330 ml,"93,840","53,584","40,256"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"77,082","26,615","50,468"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Kat,Rotana,Hotels,Partner C-Top,"21,245","5,663","15,583"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Malik,Mohideen,Supermarkets,200 ml-24,"88,794","26,904","61,889"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,200 ml-24,"10,575","3,878","6,697"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,330 ml,"17,509","3,350","14,159"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,450 Lemon,"16,737","9,207","7,530"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,1.5 L,"102,160","33,833","68,327"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,1L Reg-12,"215,003","66,867","148,136"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,Shaklan,Hypermarkets,450 L-Mint,"11,256","2,265","8,991"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Al-Ain SM,Supermarkets,450 L-Mint,"5,383","1,893","3,490"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,1L Reg-2,"56,373","22,330","34,043"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,200 ml-24,"105,964","33,989","71,975"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,330 ml,"271,016","83,012","188,004"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,450 L-Mint,"15,523","6,980","8,543"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,4L Gallon,"12,941","6,641","6,300"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Carrefour,Supermarkets,Lemon 500,"11,171","6,019","5,152"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,New Era,Supermarkets,1L Reg-12,"148,123","40,269","107,855"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,330 ml,"6,253","2,805","3,448"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"32,592","13,328","19,265"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,200 ml-24,"4,976","2,432","2,544"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,330 ml,"5,981","2,475","3,506"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"26,573","10,321","16,252"
30-Apr-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,Lemon 500,"18,427","6,838","11,589"
30-Apr-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,200 ml-24,"11,197","3,703","7,494"
30-Apr-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,330 ml,"144,246","46,786","97,460"
30-Apr-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,450 Lemon,"112,409","37,207","75,203"
30-Apr-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,450 L-Mint,"16,639","4,455","12,184"
30-Apr-23,"Al Ain, UAE",UAE,Mukul,Narayanan,Carrefour,Hypermarkets,Lemon 500,"17,539","5,069","12,470"
30-Apr-23,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,450 L-Mint,"10,766","1,708","9,059"
30-Apr-23,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,Lemon 500,"7,308","3,960","3,348"
30-Apr-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,200 ml-24,"4,881","1,815","3,066"
30-Apr-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 L-Mint,"5,726","3,007","2,719"
30-Apr-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Lemon 500,"8,282",845,"7,438"
30-Apr-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner C-Top,"221,641","72,128","149,513"
30-Apr-23,"Banglore, India",India,Arvind,Fernandez,De-Belchior,Supermarkets,200 ml-36,"18,868","7,343","11,526"
30-Apr-23,"Banglore, India",India,Arvind,Fernandez,De-Belchior,Supermarkets,330 ml,"5,873","1,898","3,975"
30-Apr-23,"Banglore, India",India,Arvind,Fernandez,Save Daily,Supermarkets,450 L-Mint,"5,824","2,747","3,076"
30-Apr-23,"Banglore, India",India,Arvind,Rizwan,Wow Pinoy,Supermarkets,450 Lemon,"5,677","1,596","4,080"
30-Apr-23,"Banglore, India",India,Arvind,Rizwan,Wow Pinoy,Supermarkets,450 L-Mint,"5,383","1,745","3,638"
30-Apr-23,"Banglore, India",India,Arvind,Shabir,Robinson,Supermarkets,330 ml,"24,599","7,615","16,985"
30-Apr-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,200 ml-24,"32,131","9,329","22,802"
30-Apr-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,330 ml,"19,292","5,750","13,542"
30-Apr-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"54,174","17,263","36,911"
30-Apr-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"18,531","5,874","12,657"
30-Apr-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,1L Reg-2,"8,526","2,341","6,185"
30-Apr-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,200 ml-24,"6,308","3,515","2,793"
30-Apr-23,"Chennai, India",India,Najeeb,Arshad,Carrefour,Hypermarkets,330 ml,"7,243","2,228","5,015"
